Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
53324,9959719,HY147685,02/11/2015 09:21:00 AM,012XX N CICERO AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,False,False,2533,25.0,37.0,25.0,08B,1144136.0,1908135.0,2015,02/10/2018 03:50:01 PM,41.903945553,-87.745995802,"(41.903945553, -87.745995802)"
53325,7521070,HS324544,05/24/2010 07:50:00 PM,090XX S LOOMIS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2222,22.0,21.0,73.0,18,1168584.0,1844717.0,2010,02/10/2018 03:50:01 PM,41.729425469,-87.658022998,"(41.729425469, -87.658022998)"
53326,3920052,HL208855,03/01/2005 11:15:00 AM,015XX W HASTINGS ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,CHA PARKING LOT/GROUNDS,True,False,1231,12.0,2.0,28.0,18,1166282.0,1893812.0,2005,02/28/2018 03:56:25 PM,41.864197247,-87.665057703,"(41.864197247, -87.665057703)"
53327,5671188,HN480435,07/20/2007 12:00:00 PM,033XX N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1731,17.0,30.0,16.0,07,1148472.0,1921843.0,2007,02/28/2018 03:56:25 PM,41.941479009,-87.729714007,"(41.941479009, -87.729714007)"
53328,7166649,HR576446,10/07/2009 06:30:00 AM,071XX N SHERIDAN RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2423,24.0,49.0,1.0,05,1166415.0,1947651.0,2009,02/28/2018 03:56:25 PM,42.011931329,-87.663024078,"(42.011931329, -87.663024078)"
53329,1896704,G750666,12/15/2001 08:18:01 PM,005XX E 61 ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,313,3.0,,,03,1180656.0,1864636.0,2001,08/17/2015 03:03:40 PM,41.783816947,-87.613189499,"(41.783816947, -87.613189499)"
53330,10737744,HZ497675,11/01/2016 01:10:00 AM,033XX N HALSTED ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1924,19.0,44.0,6.0,06,1170327.0,1922601.0,2016,02/10/2018 03:50:01 PM,41.943108594,-87.649366085,"(41.943108594, -87.649366085)"
53331,11621615,JC183969,03/13/2019 12:20:00 PM,002XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,122,1.0,42.0,32.0,06,1174560.0,1901264.0,2019,03/20/2019 04:17:59 PM,41.88446517,-87.634446911,"(41.88446517, -87.634446911)"
53332,10784054,HZ551871,12/14/2016 01:00:00 PM,048XX W FLETCHER ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2521,25.0,31.0,19.0,11,1143563.0,1920506.0,2016,12/21/2016 03:53:44 PM,41.937903594,-87.747790316,"(41.937903594, -87.747790316)"
53333,6106665,HP201754,02/29/2008 10:00:00 AM,022XX N MANGO AVE,0810,THEFT,OVER $500,APARTMENT,False,False,2515,25.0,37.0,19.0,06,1137687.0,1914351.0,2008,02/28/2018 03:56:25 PM,41.921121706,-87.769534832,"(41.921121706, -87.769534832)"
53334,11362835,JB326245,06/25/2018 12:00:00 PM,083XX S GREEN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,613,6.0,21.0,71.0,05,1172080.0,1849485.0,2018,07/02/2018 03:51:34 PM,41.742433532,-87.645076553,"(41.742433532, -87.645076553)"
53335,10207177,HY394565,08/23/2015 04:50:00 PM,012XX S MILLARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1011,10.0,24.0,29.0,08B,1152235.0,1894198.0,2015,02/10/2018 03:50:01 PM,41.865544954,-87.716613848,"(41.865544954, -87.716613848)"
53336,1552077,G296492,05/22/2001 11:05:00 PM,038XX S FEDERAL ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,True,False,211,2.0,,,18,1176264.0,1879400.0,2001,08/17/2015 03:03:40 PM,41.82443057,-87.628848381,"(41.82443057, -87.628848381)"
53337,7275823,HR690523,12/15/2009 11:18:00 AM,042XX N ASHLAND AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,True,False,1922,19.0,47.0,6.0,14,1164893.0,1928281.0,2009,02/28/2018 03:56:25 PM,41.958812025,-87.669176859,"(41.958812025, -87.669176859)"
53338,8154905,HT390103,07/06/2011 01:00:00 AM,035XX W BARRY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1412,14.0,35.0,21.0,07,1152033.0,1920384.0,2011,02/10/2018 03:50:01 PM,41.937405844,-87.716664388,"(41.937405844, -87.716664388)"
53339,4671737,HM241789,03/19/2006 07:55:00 PM,056XX S LOOMIS BLVD,2027,NARCOTICS,POSS: CRACK,STREET,True,False,713,7.0,16.0,67.0,18,1167956.0,1867450.0,2006,02/28/2018 03:56:25 PM,41.791821347,-87.659671374,"(41.791821347, -87.659671374)"
53340,8914711,HV588004,12/03/2012 09:30:00 PM,058XX S ARCHER AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,814,8.0,23.0,56.0,06,1140104.0,1868701.0,2012,02/10/2018 03:50:01 PM,41.795807807,-87.76177065,"(41.795807807, -87.76177065)"
53341,3921078,HL295167,04/14/2005 11:00:00 AM,062XX N LEAVITT ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,2413,24.0,50.0,2.0,07,1160515.0,1941569.0,2005,02/28/2018 03:56:25 PM,41.995366855,-87.684902319,"(41.995366855, -87.684902319)"
53342,6753528,HR169079,02/13/2009 08:36:12 PM,016XX N LONG AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2532,25.0,37.0,25.0,18,1140148.0,1910467.0,2009,02/04/2016 06:33:39 AM,41.910418823,-87.760587716,"(41.910418823, -87.760587716)"
53343,9140023,HW283774,05/17/2013 06:54:00 PM,014XX E 75TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,411,4.0,5.0,43.0,26,1186948.0,1855546.0,2013,02/10/2018 03:50:01 PM,41.758726275,-87.590408926,"(41.758726275, -87.590408926)"
53344,11593625,JC149591,12/01/2015 12:01:00 AM,045XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1914,19.0,46.0,3.0,11,,,2015,02/13/2019 04:10:15 PM,,,
53345,11977259,JD146511,12/09/2019 09:00:00 AM,069XX N SHERIDAN RD,0810,THEFT,OVER $500,RESIDENCE,False,False,2431,24.0,49.0,1.0,06,1166834.0,1946034.0,2019,02/13/2020 03:50:08 PM,42.007485244,-87.661529083,"(42.007485244, -87.661529083)"
53346,9671679,HX321316,06/21/2014 03:00:00 PM,062XX S KEDZIE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,False,False,823,8.0,15.0,66.0,10,1156121.0,1863260.0,2014,02/10/2018 03:50:01 PM,41.780569671,-87.703181081,"(41.780569671, -87.703181081)"
53347,3917706,HL292413,04/12/2005 07:00:00 AM,012XX W 97TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,2213,22.0,21.0,73.0,26,1169703.0,1840604.0,2005,02/28/2018 03:56:25 PM,41.718114626,-87.654042694,"(41.718114626, -87.654042694)"
53348,11723863,JC307801,06/15/2019 03:35:00 PM,002XX E HURON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,False,False,1834,18.0,42.0,8.0,14,1178046.0,1905133.0,2019,06/30/2019 03:56:27 PM,41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
53349,2638870,HJ247989,03/19/2003 03:15:00 PM,013XX W GREENLEAF AVE,0460,BATTERY,SIMPLE,OTHER,False,False,2423,24.0,49.0,1.0,08B,1166247.0,1947084.0,2003,02/28/2018 03:56:25 PM,42.01037908,-87.663658544,"(42.01037908, -87.663658544)"
53350,3137759,HK129155,01/16/2004 06:00:00 AM,076XX S CARPENTER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),False,False,612,6.0,17.0,71.0,07,1170638.0,1854175.0,2004,02/10/2018 03:50:01 PM,41.755335045,-87.650223615,"(41.755335045, -87.650223615)"
53351,2614640,HJ215764,03/03/2003 01:33:56 PM,005XX N STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,False,True,1834,18.0,42.0,8.0,08B,1176278.0,1903807.0,2003,02/28/2018 03:56:25 PM,41.891404732,-87.628061509,"(41.891404732, -87.628061509)"
53352,12326594,JE182630,03/28/2021 08:35:00 PM,013XX W DIVISION ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,True,False,1433,14.0,2.0,24.0,04B,1167026.0,1908114.0,2021,07/16/2021 04:48:54 PM,41.903427088,-87.661915744,"(41.903427088, -87.661915744)"
53353,5782216,HN588749,09/14/2007 01:00:00 PM,112XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,531,5.0,9.0,50.0,08B,1182921.0,1830520.0,2007,02/10/2018 03:50:01 PM,41.690146448,-87.605942442,"(41.690146448, -87.605942442)"
53354,7440782,HS243154,04/05/2010 07:15:00 AM,038XX W BYRON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1732,17.0,39.0,16.0,06,1149886.0,1925643.0,2010,02/10/2018 03:50:01 PM,41.951879068,-87.724417727,"(41.951879068, -87.724417727)"
53355,8994517,HW141096,02/01/2013 12:45:00 PM,012XX W SCHOOL ST,0330,ROBBERY,AGGRAVATED,STREET,False,False,1924,19.0,44.0,6.0,03,1167539.0,1922046.0,2013,02/10/2018 03:50:01 PM,41.941646236,-87.65962934,"(41.941646236, -87.65962934)"
53356,1913913,G756851,12/18/2001 08:55:48 PM,042XX S MICHIGAN AV,1330,CRIMINAL TRESPASS,TO LAND,OTHER,True,False,214,2.0,,,26,1177824.0,1876854.0,2001,08/17/2015 03:03:40 PM,41.817408891,-87.623202478,"(41.817408891, -87.623202478)"
53357,7676047,HS480796,06/04/2010 10:00:00 AM,063XX S MAPLEWOOD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,True,825,8.0,15.0,66.0,11,1160461.0,1862602.0,2010,02/10/2018 03:50:01 PM,41.77867565,-87.687287881,"(41.77867565, -87.687287881)"
53358,5580538,HN387853,06/05/2007 07:30:00 AM,056XX N CUMBERLAND AVE,0810,THEFT,OVER $500,OTHER,False,False,1614,16.0,41.0,76.0,06,1119312.0,1936438.0,2007,02/28/2018 03:56:25 PM,41.982042924,-87.836580087,"(41.982042924, -87.836580087)"
53359,8748111,HV422915,08/09/2012 11:45:00 AM,035XX S RHODES AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,212,2.0,4.0,35.0,06,1180162.0,1881716.0,2012,02/10/2018 03:50:01 PM,41.830697249,-87.614476891,"(41.830697249, -87.614476891)"
53360,11432613,JB417379,09/01/2018 12:45:00 AM,076XX S HALSTED ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,False,621,6.0,17.0,71.0,18,1172293.0,1854142.0,2018,09/08/2018 04:01:32 PM,41.755208268,-87.64415945,"(41.755208268, -87.64415945)"
53361,12268732,JE111869,01/13/2021 05:30:00 PM,014XX S CENTRAL PARK AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1021,10.0,24.0,29.0,11,1152607.0,1892849.0,2021,01/20/2021 03:53:42 PM,41.861835803,-87.715283861,"(41.861835803, -87.715283861)"
53362,7373799,HS176504,02/22/2010 06:21:00 PM,056XX W IRVING PARK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1624,16.0,38.0,15.0,18,1138169.0,1926035.0,2010,02/10/2018 03:50:01 PM,41.953175113,-87.767480463,"(41.953175113, -87.767480463)"
53363,8978172,HW125821,01/21/2013 11:45:00 AM,051XX S MAY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,934,9.0,16.0,61.0,26,1169524.0,1870707.0,2013,02/10/2018 03:50:01 PM,41.800725062,-87.6538274,"(41.800725062, -87.6538274)"
53364,1315522,G005688,01/03/2001 03:20:00 PM,004XX S STATE ST,0820,THEFT,$500 AND UNDER,LIBRARY,True,False,132,1.0,,,06,1176393.0,1898508.0,2001,08/17/2015 03:03:40 PM,41.876861388,-87.627799167,"(41.876861388, -87.627799167)"
53365,11657510,JC227405,04/17/2019 12:10:00 AM,115XX S HALSTED ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,GAS STATION,True,False,524,5.0,34.0,53.0,26,1173048.0,1828494.0,2019,04/24/2019 04:31:46 PM,41.684809877,-87.642147208,"(41.684809877, -87.642147208)"
53366,2969475,HJ661501,09/29/2003 04:15:00 PM,015XX N SPAULDING AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1422,14.0,26.0,23.0,03,1154069.0,1910257.0,2003,02/28/2018 03:56:25 PM,41.909576094,-87.709452491,"(41.909576094, -87.709452491)"
53367,1676827,G468534,08/08/2001 01:45:00 AM,003XX S SPRINGFIELD AV,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,1132,11.0,,,04B,1150397.0,1898384.0,2001,08/17/2015 03:03:40 PM,41.877067851,-87.723252065,"(41.877067851, -87.723252065)"
53368,7338454,HS140550,01/28/2010 01:30:00 AM,015XX S SANGAMON ST,0810,THEFT,OVER $500,RESIDENCE,False,False,1232,12.0,25.0,28.0,06,1170443.0,1892718.0,2010,02/10/2018 03:50:01 PM,41.861105328,-87.649814857,"(41.861105328, -87.649814857)"
53369,5904135,HN702533,11/11/2007 09:00:00 PM,065XX S KEATING AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,833,8.0,13.0,64.0,06,1145837.0,1860907.0,2007,02/28/2018 03:56:25 PM,41.774313265,-87.740944024,"(41.774313265, -87.740944024)"
53370,9145223,HW289829,05/24/2013 11:15:00 PM,005XX W LOCUST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1823,18.0,27.0,8.0,08B,1172463.0,1906488.0,2013,02/10/2018 03:50:01 PM,41.898846745,-87.641992738,"(41.898846745, -87.641992738)"
53371,5038306,HM645431,10/07/2006 05:30:00 AM,048XX W 43RD ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,814,8.0,23.0,56.0,08B,1144601.0,1875729.0,2006,02/28/2018 03:56:25 PM,41.815010508,-87.745103263,"(41.815010508, -87.745103263)"
53372,10598017,HZ349304,07/14/2016 08:35:00 PM,003XX W 123RD ST,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,523,5.0,34.0,53.0,08B,1176422.0,1823363.0,2016,02/10/2018 03:50:01 PM,41.670654668,-87.629949278,"(41.670654668, -87.629949278)"
53373,2626114,HJ230129,03/10/2003 10:01:00 PM,005XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,1523,15.0,28.0,25.0,08B,1141607.0,1902975.0,2003,02/28/2018 03:56:25 PM,41.889833044,-87.75541324,"(41.889833044, -87.75541324)"
